Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
87,Bobby Cuellar,24,TEX,AL,0,0,,1.35,4,0,3,0,0,0,6.2,4,1,1,1,2,0,3,0,0,0,24,322,4.69,0.900,5.4,1.4,2.7,4.1,1.50,cuellbo01
88,Mike Cuellar*,40,CAL,AL,0,1,.000,18.90,2,1,0,0,0,0,3.1,9,7,7,2,3,1,3,0,0,0,21,23,11.44,3.600,24.3,5.4,8.1,8.1,1.00,cuellmi01
89,John Curtis*,29,SFG,NL,3,3,.500,5.49,43,9,13,1,1,1,77.0,95,48,47,5,48,9,47,1,0,4,360,72,4.27,1.857,11.1,0.6,5.6,5.5,0.98,curtijo01
90,John D'Acquisto,25,TOT,NL,1,2,.333,6.54,20,14,2,0,0,0,52.1,54,45,38,3,57,0,54,2,1,7,259,56,4.80,2.121,9.3,0.5,9.8,9.3,0.95,d'acqjo01
91,John D'Acquisto,25,STL,NL,0,0,,4.32,3,2,1,0,0,0,8.1,5,4,4,0,10,0,9,1,0,2,39,94,4.54,1.800,5.4,0.0,10.8,9.7,0.90,d'acqjo01
92,John D'Acquisto,25,SDP,NL,1,2,.333,6.95,17,12,1,0,0,0,44.0,49,41,34,3,47,0,45,1,1,5,220,52,4.85,2.182,10.0,0.6,9.6,9.2,0.96,d'acqjo01
93,Bruce Dal Canton,36,CHW,AL,0,2,.000,3.75,8,0,5,0,0,2,24.0,20,11,10,1,13,0,9,0,0,1,101,111,4.16,1.375,7.5,0.4,4.9,3.4,0.69,dalcabr01
94,Mike Darr,21,TOR,AL,0,1,.000,33.75,1,1,0,0,0,0,1.1,3,5,5,1,4,0,1,1,0,0,12,16,22.24,5.250,20.3,6.8,27.0,6.8,0.25,darrmi01
95,Mike Davey*,25,ATL,NL,0,0,,5.06,16,0,7,0,0,2,16.0,19,9,9,1,9,4,7,0,0,1,75,90,4.36,1.750,10.7,0.6,5.1,3.9,0.78,daveymi01
96,Dennis DeBarr*,24,TOR,AL,0,1,.000,5.91,14,0,5,0,0,0,21.1,29,14,14,1,8,0,10,0,0,2,98,72,3.54,1.734,12.2,0.4,3.4,4.2,1.25,debarde01
97,Larry Demery,24,PIT,NL,6,5,.545,5.08,39,8,8,0,0,1,90.1,100,59,51,13,47,3,35,0,0,6,409,78,5.40,1.627,10.0,1.3,4.7,3.5,0.74,demerla01
98,John Denny,24,STL,NL,8,8,.500,4.51,26,26,0,3,1,0,149.2,165,85,75,9,62,0,60,5,1,6,664,86,4.06,1.517,9.9,0.5,3.7,3.6,0.97,dennyjo01
99,Adrian Devine,25,TEX,AL,11,6,.647,3.58,56,2,33,0,0,15,105.2,102,43,42,8,31,11,67,4,1,0,444,115,3.45,1.259,8.7,0.7,2.6,5.7,2.16,devinad01
100,Larry Dierker,30,STL,NL,2,6,.250,4.58,11,9,1,0,0,0,39.1,40,21,20,7,16,0,6,2,1,2,169,86,6.12,1.424,9.2,1.6,3.7,1.4,0.38,dierkla01
101,Tom Dixon,22,HOU,NL,1,0,1.000,3.26,9,4,0,1,0,0,30.1,40,12,11,0,7,0,15,1,1,1,135,111,2.54,1.549,11.9,0.0,2.1,4.5,2.14,dixonto01
102,Pat Dobson,35,CLE,AL,3,12,.200,6.14,33,17,4,0,0,1,133.1,155,94,91,23,65,7,81,1,2,3,595,65,5.25,1.650,10.5,1.6,4.4,5.5,1.25,dobsopa01
103,Al Downing*,36,LAD,NL,0,1,.000,6.75,12,1,2,0,0,0,20.0,22,15,15,4,16,0,23,0,0,1,99,58,5.44,1.900,9.9,1.8,7.2,10.4,1.44,downial01
104,Dick Drago,32,TOT,AL,6,4,.600,3.41,49,0,28,0,0,5,60.2,71,27,23,5,18,6,35,1,0,1,269,114,3.60,1.467,10.5,0.7,2.7,5.2,1.94,dragodi01
105,Dick Drago,32,CAL,AL,0,1,.000,3.00,13,0,6,0,0,2,21.0,22,8,7,3,3,2,15,0,0,1,87,133,3.60,1.190,9.4,1.3,1.3,6.4,5.00,dragodi01
106,Dick Drago,32,BAL,AL,6,3,.667,3.63,36,0,22,0,0,3,39.2,49,19,16,2,15,4,20,1,0,0,182,105,3.60,1.613,11.1,0.5,3.4,4.5,1.33,dragodi01
107,Hal Dues,22,MON,NL,1,1,.500,4.30,6,4,1,0,0,0,23.0,26,14,11,2,9,1,9,0,1,1,108,90,4.26,1.522,10.2,0.8,3.5,3.5,1.00,duesha01
108,Dan Dumoulin,23,CIN,NL,0,0,,13.50,5,0,1,0,0,0,5.1,12,8,8,0,3,1,5,0,0,1,32,31,2.55,2.813,20.3,0.0,5.1,8.4,1.67,dumouda01
109,Steve Dunning,28,OAK,AL,1,0,1.000,3.93,6,0,4,0,0,0,18.1,17,8,8,2,10,1,4,0,0,2,78,104,5.36,1.473,8.3,1.0,4.9,2.0,0.40,dunnist01
110,Jamie Easterly*,24,ATL,NL,2,4,.333,6.14,22,5,6,0,0,1,58.2,72,46,40,5,30,4,37,3,0,0,275,73,4.27,1.739,11.0,0.8,4.6,5.7,1.23,easteja01
111,Rawly Eastwick,26,TOT,NL,5,9,.357,3.90,64,1,38,0,0,11,97.0,114,48,42,9,29,4,47,0,1,2,420,101,3.87,1.474,10.6,0.8,2.7,4.4,1.62,eastwra01
112,Rawly Eastwick,26,CIN,NL,2,2,.500,2.91,23,0,18,0,0,7,43.1,40,14,14,3,8,1,17,0,0,0,172,136,3.41,1.108,8.3,0.6,1.7,3.5,2.13,eastwra01
113,Rawly Eastwick,26,STL,NL,3,7,.300,4.70,41,1,20,0,0,4,53.2,74,34,28,6,21,3,30,0,1,2,248,83,4.25,1.770,12.4,1.0,3.5,5.0,1.43,eastwra01
114,Dennis Eckersley,22,CLE,AL,14,13,.519,3.53,33,33,0,12,3,0,247.1,214,100,97,31,54,11,191,7,0,3,1006,112,3.56,1.084,7.8,1.1,2.0,7.0,3.54,eckerde01
115,Dock Ellis,32,TOT,AL,12,12,.500,3.63,33,32,1,8,1,1,213.0,211,102,86,19,64,1,106,1,1,6,898,113,3.82,1.291,8.9,0.8,2.7,4.5,1.66,ellisdo01
116,Dock Ellis,32,NYY,AL,1,1,.500,1.83,3,3,0,1,0,0,19.2,18,9,4,1,8,0,5,0,1,1,85,220,4.11,1.322,8.2,0.5,3.7,2.3,0.63,ellisdo01
117,Dock Ellis,32,OAK,AL,1,5,.167,9.69,7,7,0,0,0,0,26.0,35,33,28,5,14,0,11,1,0,1,128,42,6.12,1.885,12.1,1.7,4.8,3.8,0.79,ellisdo01
118,Dock Ellis,32,TEX,AL,10,6,.625,2.90,23,22,1,7,1,1,167.1,158,60,54,13,42,1,90,0,0,4,685,142,3.43,1.195,8.5,0.7,2.3,4.8,2.14,ellisdo01
119,Greg Erardi,23,SEA,AL,0,1,.000,6.00,5,0,2,0,0,0,9.0,12,8,6,3,6,1,5,0,0,1,46,71,7.96,2.000,12.0,3.0,6.0,5.0,0.83,erardgr01
120,Nino Espinosa,23,NYM,NL,10,13,.435,3.42,32,29,2,7,1,0,200.0,188,82,76,17,55,5,105,5,2,2,825,109,3.69,1.215,8.5,0.8,2.5,4.7,1.91,espinni01
121,Pete Falcone*,23,STL,NL,4,8,.333,5.44,27,22,3,1,1,1,124.0,130,79,75,19,61,3,75,3,1,4,553,71,5.07,1.540,9.4,1.4,4.4,5.4,1.23,falcope01
122,Ed Farmer,27,BAL,AL,0,0,,inf,1,0,0,0,0,0,0.0,1,1,1,0,1,0,0,0,0,0,2,17,,,,,,,0.00,farmeed01
123,Mark Fidrych,22,DET,AL,6,4,.600,2.89,11,11,0,7,1,0,81.0,82,29,26,2,12,2,42,1,0,1,326,149,2.50,1.160,9.1,0.2,1.3,4.7,3.50,fidryma01
124,Ed Figueroa,28,NYY,AL,16,11,.593,3.57,32,32,0,12,2,0,239.1,228,102,95,19,75,1,104,3,0,3,999,111,3.88,1.266,8.6,0.7,2.8,3.9,1.39,figueed01
125,Rollie Fingers,30,SDP,NL,8,9,.471,2.99,78,0,69,0,0,35,132.1,123,47,44,12,36,12,113,1,1,2,543,119,3.05,1.202,8.4,0.8,2.4,7.7,3.14,fingero01
126,Al Fitzmorris,31,CLE,AL,6,10,.375,5.41,29,21,1,1,0,0,133.0,164,87,80,12,53,4,54,1,1,4,601,73,4.32,1.632,11.1,0.8,3.6,3.7,1.02,fitzmal01
127,Mike Flanagan*,25,BAL,AL,15,10,.600,3.64,36,33,2,15,2,1,235.0,235,100,95,17,70,5,149,2,0,5,974,104,3.33,1.298,9.0,0.7,2.7,5.7,2.13,flanami01
128,Rich Folkers*,30,MIL,AL,0,1,.000,4.26,3,0,2,0,0,0,6.1,7,7,3,2,4,1,6,0,0,1,31,101,6.84,1.737,9.9,2.8,5.7,8.5,1.50,folkeri01
129,Bob Forsch,27,STL,NL,20,7,.741,3.48,35,35,0,8,2,0,217.1,210,97,84,20,69,2,95,3,1,9,915,112,4.05,1.284,8.7,0.8,2.9,3.9,1.38,forscbo01
130,Ken Forsch,30,HOU,NL,5,8,.385,2.72,42,5,28,0,0,8,86.0,80,32,26,2,28,6,45,2,0,3,364,132,3.04,1.256,8.4,0.2,2.9,4.7,1.61,forscke01
131,Terry Forster*,25,PIT,NL,6,4,.600,4.43,33,6,7,0,0,1,87.1,90,47,43,7,32,3,58,2,1,3,378,90,3.62,1.397,9.3,0.7,3.3,6.0,1.81,forstte01
132,Steve Foucault,27,DET,AL,7,7,.500,3.15,44,0,34,0,0,13,74.1,64,29,26,7,17,4,58,0,0,2,303,137,3.09,1.090,7.7,0.8,2.1,7.0,3.41,foucast01
133,Dave Freisleben,25,SDP,NL,7,9,.438,4.61,33,23,1,1,0,0,138.2,140,86,71,21,71,9,72,2,0,6,608,78,5.25,1.522,9.1,1.4,4.6,4.7,1.01,freisda01
134,Dave Frost,24,CHW,AL,1,1,.500,3.04,4,3,0,0,0,0,23.2,30,9,8,0,3,0,15,1,0,0,101,137,1.98,1.394,11.4,0.0,1.1,5.7,5.00,frostda01
135,Woodie Fryman*,37,CIN,NL,5,5,.500,5.38,17,12,1,0,0,1,75.1,83,45,45,13,45,2,57,2,0,3,343,73,5.34,1.699,9.9,1.6,5.4,6.8,1.27,frymawo01
136,Bob Galasso,25,SEA,AL,0,6,.000,9.00,11,7,3,0,0,0,35.0,57,36,35,8,8,0,21,3,0,3,170,46,5.45,1.857,14.7,2.1,2.1,5.4,2.63,galasbo01
137,Gene Garber,29,PHI,NL,8,6,.571,2.35,64,0,44,0,0,19,103.1,82,30,27,6,23,8,78,2,0,1,406,172,2.71,1.016,7.1,0.5,2.0,6.8,3.39,garbege01
138,Wayne Garland,26,CLE,AL,13,19,.406,3.60,38,38,0,21,1,0,282.2,281,130,113,23,88,8,118,2,1,12,1184,110,3.92,1.305,8.9,0.7,2.8,3.8,1.34,garlawa01
139,Mike Garman,27,LAD,NL,4,4,.500,2.73,49,0,30,0,0,12,62.2,60,20,19,7,22,5,29,2,1,0,264,141,4.41,1.309,8.6,1.0,3.2,4.2,1.32,garmami01
140,Jerry Garvin*,21,TOR,AL,10,18,.357,4.19,34,34,0,12,1,0,244.2,247,127,114,33,85,5,127,4,2,2,1046,100,4.55,1.357,9.1,1.2,3.1,4.7,1.49,garvije01
141,Dave Giusti,37,TOT,MLB,3,5,.375,3.89,60,0,44,0,0,7,85.2,84,41,37,6,34,7,43,0,0,5,359,107,3.84,1.377,8.8,0.6,3.6,4.5,1.26,giustda01
142,Dave Giusti,37,OAK,AL,3,3,.500,2.98,40,0,31,0,0,6,60.1,54,22,20,4,20,5,28,0,0,2,243,135,3.67,1.227,8.1,0.6,3.0,4.2,1.40,giustda01
143,Dave Giusti,37,CHC,NL,0,2,.000,6.04,20,0,13,0,0,1,25.1,30,19,17,2,14,2,15,0,0,3,116,74,4.24,1.737,10.7,0.7,5.0,5.3,1.07,giustda01
144,Ed Glynn*,24,DET,AL,2,1,.667,5.27,8,3,3,0,0,0,27.1,36,17,16,3,12,1,13,0,0,0,129,82,4.53,1.756,11.9,1.0,4.0,4.3,1.08,glynned01
145,Dave Goltz,28,MIN,AL,20,11,.645,3.36,39,39,0,19,2,0,303.0,284,129,113,23,91,4,186,2,1,9,1253,119,3.42,1.238,8.4,0.7,2.7,5.5,2.04,goltzda01
146,Rich Gossage,25,PIT,NL,11,9,.550,1.62,72,0,55,0,0,26,133.0,78,27,24,9,49,6,151,2,0,2,523,244,2.50,0.955,5.3,0.6,3.3,10.2,3.08,gossari01
147,Tom Griffin,29,SDP,NL,6,9,.400,4.46,38,20,4,0,0,0,151.1,144,88,75,17,88,8,79,5,6,4,672,80,5.00,1.533,8.6,1.0,5.2,4.7,0.90,griffto02
148,Steve Grilli,28,DET,AL,1,2,.333,4.83,30,2,13,0,0,0,72.2,71,42,39,8,49,2,49,3,0,5,326,89,4.97,1.651,8.8,1.0,6.1,6.1,1.00,grillst01
149,Ross Grimsley*,27,BAL,AL,14,10,.583,3.96,34,34,0,11,2,0,218.1,230,105,96,24,74,2,53,1,1,2,923,96,4.71,1.392,9.5,1.0,3.1,2.2,0.72,grimsro02
150,Ron Guidry*,26,NYY,AL,16,7,.696,2.82,31,25,4,9,5,1,210.2,174,72,66,12,65,2,176,0,0,6,850,140,2.73,1.134,7.4,0.5,2.8,7.5,2.71,guidrro01
151,Don Gullett*,26,NYY,AL,14,4,.778,3.58,22,22,0,7,1,0,158.1,137,67,63,14,69,1,116,1,0,4,667,111,3.75,1.301,7.8,0.8,3.9,6.6,1.68,gulledo01
152,Larry Gura*,29,KCR,AL,8,5,.615,3.13,52,6,24,1,1,10,106.1,108,43,37,8,28,4,46,1,1,4,445,131,3.67,1.279,9.1,0.7,2.4,3.9,1.64,gurala01
153,Moose Haas,21,MIL,AL,10,12,.455,4.33,32,32,0,6,0,0,197.2,195,104,95,21,84,8,113,2,0,7,844,94,4.28,1.411,8.9,1.0,3.8,5.1,1.35,haasmo01
154,Ed Halicki,26,SFG,NL,16,12,.571,3.32,37,37,0,7,2,0,257.2,241,105,95,27,70,5,168,7,3,1,1076,118,3.69,1.207,8.4,0.9,2.4,5.9,2.40,haliced01
155,Tom Hall*,29,KCR,AL,0,0,,3.52,6,0,2,0,0,0,7.2,4,3,3,2,6,0,10,0,0,0,32,121,5.87,1.304,4.7,2.3,7.0,11.7,1.67,hallto01
156,Dave Hamilton*,29,CHW,AL,4,5,.444,3.61,55,0,21,0,0,9,67.1,71,33,27,6,33,4,45,0,0,2,307,115,4.03,1.545,9.5,0.8,4.4,6.0,1.36,hamilda01
157,Preston Hanna,22,ATL,NL,2,6,.250,4.95,17,9,2,1,0,1,60.0,69,40,33,6,34,1,37,2,0,5,282,91,4.61,1.717,10.4,0.9,5.1,5.6,1.09,hannapr01
158,Gerry Hannahs*,24,MON,NL,1,5,.167,4.86,8,7,0,0,0,0,37.0,43,27,20,7,17,0,21,0,0,3,170,79,5.44,1.622,10.5,1.7,4.1,5.1,1.24,hannage01
159,Steve Hargan,34,TOT,MLB,2,6,.250,6.55,28,10,5,1,0,0,78.1,107,61,57,7,35,3,39,0,1,8,370,67,4.25,1.813,12.3,0.8,4.0,4.5,1.11,hargast01
160,Steve Hargan,34,TOT,AL,2,3,.400,6.26,12,5,2,1,0,0,41.2,58,30,29,4,19,2,21,0,0,2,198,68,4.35,1.848,12.5,0.9,4.1,4.5,1.11,hargast01
161,Steve Hargan,34,TOR,AL,1,3,.250,5.22,6,5,1,1,0,0,29.1,36,17,17,2,14,2,11,0,0,2,134,81,4.31,1.705,11.0,0.6,4.3,3.4,0.79,hargast01
162,Steve Hargan,34,TEX,AL,1,0,1.000,8.76,6,0,1,0,0,0,12.1,22,13,12,2,5,0,10,0,0,0,64,48,4.44,2.189,16.1,1.5,3.6,7.3,2.00,hargast01
163,Steve Hargan,34,ATL,NL,0,3,.000,6.87,16,5,3,0,0,0,36.2,49,31,28,3,16,1,18,0,1,6,172,66,4.13,1.773,12.0,0.7,3.9,4.4,1.13,hargast01
164,Chuck Hartenstein,35,TOR,AL,0,2,.000,6.59,13,0,10,0,0,0,27.1,40,22,20,8,6,0,15,1,0,0,123,65,6.21,1.683,13.2,2.6,2.0,4.9,2.50,hartech01
165,Paul Hartzell,23,CAL,AL,8,12,.400,3.57,41,23,12,6,0,4,189.1,200,92,75,14,38,6,79,4,1,5,793,110,3.53,1.257,9.5,0.7,1.8,3.8,2.08,hartzpa01
166,Andy Hassler*,25,KCR,AL,9,6,.600,4.20,29,27,1,3,1,0,156.1,166,88,73,7,75,3,83,5,1,8,701,97,3.79,1.542,9.6,0.4,4.3,4.8,1.11,hasslan01
167,Dave Heaverlo,26,SFG,NL,5,1,.833,2.55,56,0,12,0,0,1,98.2,92,36,28,10,21,8,58,3,0,0,398,154,3.61,1.145,8.4,0.9,1.9,5.3,2.76,heaveda01
168,Joe Henderson,30,CIN,NL,0,2,.000,12.00,7,0,1,0,0,0,9.0,17,13,12,2,6,0,8,0,1,0,50,34,5.85,2.556,17.0,2.0,6.0,8.0,1.33,hendejo01
169,Ramon Hernandez*,36,TOT,MLB,0,1,.000,6.64,18,0,9,0,0,2,20.1,25,19,15,3,10,1,12,1,1,0,97,70,5.10,1.721,11.1,1.3,4.4,5.3,1.20,hernara01
170,Ramon Hernandez*,36,CHC,NL,0,0,,8.22,6,0,4,0,0,1,7.2,11,9,7,1,3,0,4,0,0,0,39,56,4.57,1.826,12.9,1.2,3.5,4.7,1.33,hernara01
171,Ramon Hernandez*,36,BOS,AL,0,1,.000,5.68,12,0,5,0,0,1,12.2,14,10,8,2,7,1,8,1,1,0,58,82,5.42,1.658,9.9,1.4,5.0,5.7,1.14,hernara01
172,Willie Hernandez*,22,CHC,NL,8,7,.533,3.03,67,1,23,0,0,4,110.0,94,42,37,11,28,9,78,1,3,8,437,145,3.41,1.109,7.7,0.9,2.3,6.4,2.79,hernawi01
173,John Hiller*,34,DET,AL,8,14,.364,3.56,45,8,27,3,0,7,124.0,120,59,49,15,61,8,115,1,0,6,539,121,3.96,1.460,8.7,1.1,4.4,8.3,1.89,hillejo01
174,Sam Hinds,23,MIL,AL,0,3,.000,4.73,29,1,11,0,0,2,72.1,72,42,38,5,40,3,46,2,0,5,324,87,4.11,1.548,9.0,0.6,5.0,5.7,1.15,hindssa01
175,Joe Hoerner*,40,CIN,NL,0,0,,12.71,8,0,0,0,0,0,5.2,9,8,8,3,3,1,5,3,1,1,32,33,11.03,2.118,14.3,4.8,4.8,7.9,1.67,hoernjo01
176,Fred Holdsworth,25,TOT,MLB,3,4,.429,3.97,26,6,4,0,0,0,56.2,52,28,25,6,34,2,25,1,1,3,246,97,5.09,1.518,8.3,1.0,5.4,4.0,0.74,holdsfr01
177,Fred Holdsworth,25,BAL,AL,0,1,.000,6.28,12,0,3,0,0,0,14.1,17,11,10,0,16,2,4,1,0,2,73,62,5.74,2.302,10.7,0.0,10.0,2.5,0.25,holdsfr01
178,Fred Holdsworth,25,MON,NL,3,3,.500,3.19,14,6,1,0,0,0,42.1,35,17,15,6,18,0,21,0,1,1,173,120,4.86,1.252,7.4,1.3,3.8,4.5,1.17,holdsfr01
179,Al Holland*,24,PIT,NL,0,0,,7.71,2,0,0,0,0,0,2.1,4,2,2,0,0,0,1,0,0,0,10,60,1.88,1.714,15.4,0.0,0.0,3.9,,hollaal01
180,Jeff Holly*,24,MIN,AL,2,3,.400,6.89,18,5,6,0,0,0,48.1,57,37,37,8,12,0,32,1,0,1,207,58,4.37,1.428,10.6,1.5,2.2,6.0,2.67,hollyje01
181,Ken Holtzman*,31,NYY,AL,2,3,.400,5.78,18,11,4,0,0,0,71.2,105,55,46,7,24,2,14,1,0,4,323,69,4.66,1.800,13.2,0.9,3.0,1.8,0.58,holtzke01
182,Rick Honeycutt*,23,SEA,AL,0,1,.000,4.34,10,3,3,0,0,0,29.0,26,16,14,7,11,2,17,3,1,2,125,96,6.15,1.276,8.1,2.2,3.4,5.3,1.55,honeyri01
183,Don Hood*,27,CLE,AL,2,1,.667,3.00,41,5,7,1,0,0,105.0,87,42,35,3,49,7,62,4,0,1,448,132,3.44,1.295,7.5,0.3,4.2,5.3,1.27,hooddo01
184,Burt Hooton,27,LAD,NL,12,7,.632,2.62,32,31,1,6,2,1,223.1,184,74,65,14,60,5,153,3,1,5,897,147,3.03,1.093,7.4,0.6,2.4,6.2,2.55,hootobu01
185,Charlie Hough,29,LAD,NL,6,12,.333,3.32,70,1,53,0,0,22,127.1,98,53,47,10,70,6,105,7,0,8,551,116,3.92,1.319,6.9,0.7,4.9,7.4,1.50,houghch01
186,Tom House*,30,TOT,AL,5,5,.500,4.64,34,11,9,1,0,1,97.0,109,53,50,12,25,2,45,4,1,2,420,90,4.32,1.381,10.1,1.1,2.3,4.2,1.80,houseto01
187,Tom House*,30,BOS,AL,1,0,1.000,12.91,8,0,4,0,0,0,7.2,15,11,11,0,6,0,6,0,0,0,43,37,3.52,2.739,17.6,0.0,7.0,7.0,1.00,houseto01
188,Tom House*,30,SEA,AL,4,5,.444,3.93,26,11,5,1,0,1,89.1,94,42,39,12,19,2,39,4,1,2,377,105,4.38,1.265,9.5,1.2,1.9,3.9,2.05,houseto01
189,Al Hrabosky*,27,STL,NL,6,5,.545,4.38,65,0,39,0,0,10,86.1,82,44,42,12,41,7,68,3,0,4,374,89,4.50,1.425,8.5,1.3,4.3,7.1,1.66,hraboal01
190,Jim Hughes,25,MIN,AL,0,0,,2.08,2,0,2,0,0,0,4.1,4,1,1,0,1,0,1,0,0,0,18,209,2.97,1.154,8.3,0.0,2.1,2.1,1.00,hugheji03
191,Tom Hume,24,CIN,NL,3,3,.500,7.12,14,5,2,0,0,0,43.0,54,36,34,5,17,3,22,0,0,0,197,56,4.41,1.651,11.3,1.0,3.6,4.6,1.29,humeto01
192,Catfish Hunter,31,NYY,AL,9,9,.500,4.71,22,22,0,8,1,0,143.1,137,83,75,29,47,3,52,3,1,2,608,84,5.69,1.284,8.6,1.8,3.0,3.3,1.11,hunteca01
193,Grant Jackson*,34,PIT,NL,5,3,.625,3.86,49,2,19,0,0,4,91.0,81,44,39,11,39,8,41,1,1,0,385,103,4.73,1.319,8.0,1.1,3.9,4.1,1.05,jacksgr01
194,Roy Lee Jackson,23,NYM,NL,0,2,.000,6.00,4,4,0,0,0,0,24.0,25,16,16,2,15,1,13,3,0,2,116,63,4.99,1.667,9.4,0.8,5.6,4.9,0.87,jacksro03
195,Jesse Jefferson,28,TOR,AL,9,17,.346,4.31,33,33,0,8,0,0,217.0,224,123,104,23,83,4,114,1,1,3,938,97,4.23,1.415,9.3,1.0,3.4,4.7,1.37,jeffeje01
196,Fergie Jenkins,34,BOS,AL,10,10,.500,3.68,28,28,0,11,1,0,193.0,190,91,79,30,36,2,105,0,0,2,790,123,4.23,1.171,8.9,1.4,1.7,4.9,2.92,jenkife01
197,Tommy John*,34,LAD,NL,20,7,.741,2.78,31,31,0,11,3,0,220.1,225,82,68,12,50,3,123,3,0,6,906,138,3.05,1.248,9.2,0.5,2.0,5.0,2.46,johnto01
198,Bart Johnson,27,CHW,AL,4,5,.444,4.01,29,4,11,0,0,2,92.0,114,48,41,5,38,3,46,2,0,3,426,103,3.75,1.652,11.2,0.5,3.7,4.5,1.21,johnsba01
199,Bob Johnson,34,ATL,NL,0,1,.000,7.25,15,0,5,0,0,0,22.1,24,18,18,7,14,1,16,2,0,1,106,62,7.53,1.701,9.7,2.8,5.6,6.4,1.14,johnsbo03
200,Dave Johnson,28,MIN,AL,2,5,.286,4.58,30,6,16,0,0,0,72.2,86,42,37,7,23,1,33,5,0,4,320,88,4.24,1.500,10.7,0.9,2.8,4.1,1.43,johnsda03
201,Jerry Johnson,33,TOR,AL,2,4,.333,4.60,43,0,25,0,0,5,86.0,91,50,44,9,54,4,54,0,1,3,392,92,4.73,1.686,9.5,0.9,5.7,5.7,1.00,johnsje01
202,Tom Johnson,26,MIN,AL,16,7,.696,3.13,71,0,54,0,0,15,146.2,152,57,51,11,47,8,87,5,0,10,629,128,3.59,1.357,9.3,0.7,2.9,5.3,1.85,johnsto02
203,Odell Jones,24,PIT,NL,3,7,.300,5.08,34,15,9,1,0,0,108.0,118,63,61,14,31,2,66,3,2,4,466,78,4.15,1.380,9.8,1.2,2.6,5.5,2.13,jonesod01
204,Randy Jones*,27,SDP,NL,6,12,.333,4.58,27,25,1,1,0,0,147.1,173,85,75,12,36,10,44,0,3,1,642,78,3.93,1.419,10.6,0.7,2.2,2.7,1.22,jonesra01
205,Rick Jones*,22,SEA,AL,1,4,.200,5.10,10,10,0,0,0,0,42.1,47,25,24,10,37,2,16,0,0,0,203,81,7.68,1.984,10.0,2.1,7.9,3.4,0.43,jonesri01
206,Timothy Jones,23,PIT,NL,1,0,1.000,0.00,3,1,2,0,0,0,10.0,4,0,0,0,3,0,5,0,1,0,37,,2.64,0.700,3.6,0.0,2.7,4.5,1.67,jonesti01
207,Jim Kaat*,38,PHI,NL,6,11,.353,5.39,35,27,3,2,0,0,160.1,211,100,96,20,40,6,55,2,0,2,709,75,4.46,1.565,11.8,1.1,2.2,3.1,1.38,kaatji01
208,Mike Kekich*,32,SEA,AL,5,4,.556,5.60,41,2,19,0,0,3,90.0,90,58,56,11,51,3,55,3,0,4,401,74,4.91,1.567,9.0,1.1,5.1,5.5,1.08,kekicmi01
209,Matt Keough,21,OAK,AL,1,3,.250,4.85,7,6,0,0,0,0,42.2,39,25,23,4,22,0,23,1,0,0,183,83,4.50,1.430,8.2,0.8,4.6,4.9,1.05,keougma02
210,Jim Kern,28,CLE,AL,8,10,.444,3.42,60,0,46,0,0,18,92.0,85,39,35,3,47,8,91,6,0,4,393,116,2.91,1.435,8.3,0.3,4.6,8.9,1.94,kernji01
211,Joe Kerrigan,23,MON,NL,3,5,.375,3.22,66,0,36,0,0,11,89.1,80,37,32,4,33,3,43,3,0,1,379,118,3.57,1.265,8.1,0.4,3.3,4.3,1.30,kerrijo01
212,Don Kirkwood,27,TOT,AL,2,1,.667,5.15,29,0,18,0,0,1,57.2,69,39,33,6,19,5,34,1,0,6,253,80,3.95,1.526,10.8,0.9,3.0,5.3,1.79,kirkwdo01
213,Don Kirkwood,27,CAL,AL,1,0,1.000,5.09,13,0,5,0,0,1,17.2,20,12,10,3,9,3,10,0,0,1,78,78,5.34,1.642,10.2,1.5,4.6,5.1,1.11,kirkwdo01
214,Don Kirkwood,27,CHW,AL,1,1,.500,5.18,16,0,13,0,0,0,40.0,49,27,23,3,10,2,24,1,0,5,175,80,3.34,1.475,11.0,0.7,2.3,5.4,2.40,kirkwdo01
215,Bruce Kison,27,PIT,NL,9,10,.474,4.90,33,32,0,3,1,0,193.0,209,113,105,25,55,6,122,6,1,6,830,81,4.11,1.368,9.7,1.2,2.6,5.7,2.22,kisonbr01
216,Steve Kline,29,ATL,NL,0,0,,6.64,16,0,7,0,0,1,20.1,21,15,15,4,12,3,10,0,3,1,93,68,6.08,1.623,9.3,1.8,5.3,4.4,0.83,klinest01
217,Chris Knapp,23,CHW,AL,12,7,.632,4.80,27,26,1,4,0,0,146.1,166,90,78,16,61,1,103,7,0,1,664,86,4.15,1.551,10.2,1.0,3.8,6.3,1.69,knappch01
218,Bob Knepper*,23,SFG,NL,11,9,.550,3.36,27,27,0,6,2,0,166.0,151,73,62,14,72,2,100,3,0,6,710,117,3.99,1.343,8.2,0.8,3.9,5.4,1.39,kneppbo01
219,Darold Knowles*,35,TEX,AL,5,2,.714,3.22,42,0,27,0,0,4,50.1,50,22,18,3,23,2,14,2,1,4,216,129,4.45,1.450,8.9,0.5,4.1,2.5,0.61,knowlda01
