Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
133,John Farrell,31,CAL,AL,1,2,.333,9.00,3,3,0,0,0,0,13.0,16,14,13,2,8,0,10,1,0,0,61,55,5.67,1.846,11.1,1.4,5.5,6.9,1.25,farrejo03
134,Jeff Fassero*,31,MON,NL,8,6,.571,2.99,21,21,0,1,0,0,138.2,119,54,46,13,40,4,119,1,0,6,569,142,3.52,1.147,7.7,0.8,2.6,7.7,2.98,fasseje01
135,Alex Fernandez,24,CHW,AL,11,7,.611,3.86,24,24,0,4,3,0,170.1,163,83,73,25,50,4,122,1,1,3,712,121,4.50,1.250,8.6,1.3,2.6,6.4,2.44,fernaal01
136,Sid Fernandez*,31,BAL,AL,6,6,.500,5.15,19,19,0,2,0,0,115.1,109,66,66,27,46,2,95,2,0,1,494,97,5.78,1.344,8.5,2.1,3.6,7.4,2.07,fernasi01
137,Mike Fetters,29,MIL,AL,1,4,.200,2.54,42,0,31,0,0,17,46.0,41,16,13,0,27,5,31,1,1,3,202,198,3.61,1.478,8.0,0.0,5.3,6.1,1.15,fettemi01
138,Chuck Finley*,31,CAL,AL,10,10,.500,4.32,25,25,0,7,2,0,183.1,178,95,88,21,71,0,148,3,0,10,774,113,4.22,1.358,8.7,1.0,3.5,7.3,2.08,finlech01
139,Gar Finnvold,26,BOS,AL,0,4,.000,5.94,8,8,0,0,0,0,36.1,45,27,24,4,15,0,17,3,0,0,167,85,5.11,1.651,11.1,1.0,3.7,4.2,1.13,finnvga01
140,Dave Fleming*,24,SEA,AL,7,11,.389,6.46,23,23,0,0,0,0,117.0,152,93,84,17,65,4,65,1,0,4,561,75,5.60,1.855,11.7,1.3,5.0,5.0,1.00,flemida01
141,Bryce Florie,24,SDP,NL,0,0,,0.96,9,0,4,0,0,0,9.1,8,1,1,0,3,0,8,0,0,1,37,446,2.38,1.179,7.7,0.0,2.9,7.7,2.67,floribr01
142,Tim Fortugno*,32,CIN,NL,1,0,1.000,4.20,25,0,9,0,0,0,30.0,32,14,14,2,14,0,29,3,2,4,132,101,3.76,1.533,9.6,0.6,4.2,8.7,2.07,fortuti01
143,Tony Fossas*,36,BOS,AL,2,0,1.000,4.76,44,0,14,0,0,1,34.0,35,18,18,6,15,1,31,1,0,1,151,106,5.01,1.471,9.3,1.6,4.0,8.2,2.07,fossato01
144,Kevin Foster,25,CHC,NL,3,4,.429,2.89,13,13,0,0,0,0,81.0,70,31,26,7,35,1,75,1,1,1,337,145,3.74,1.296,7.8,0.8,3.9,8.3,2.14,fosteke01
145,John Franco*,33,NYM,NL,1,4,.200,2.70,47,0,43,0,0,30,50.0,47,20,15,2,19,0,42,1,0,1,216,156,3.17,1.320,8.5,0.4,3.4,7.6,2.21,francjo01
146,John Frascatore,24,STL,NL,0,1,.000,16.20,1,1,0,0,0,0,3.1,7,6,6,2,2,0,2,0,0,1,18,28,11.53,2.700,18.9,5.4,5.4,5.4,1.00,frascjo01
147,Willie Fraser,30,FLA,NL,2,0,1.000,5.84,9,0,4,0,0,0,12.1,20,9,8,1,6,3,7,0,0,2,63,77,4.51,2.108,14.6,0.7,4.4,5.1,1.17,frasewi01
148,Marvin Freeman,31,COL,NL,10,2,.833,2.80,19,18,0,0,0,0,112.2,113,39,35,10,23,2,67,5,0,4,465,179,3.84,1.207,9.0,0.8,1.8,5.4,2.91,freemma02
149,Steve Frey*,30,SFG,NL,1,0,1.000,4.94,44,0,12,0,0,0,31.0,37,17,17,6,15,3,20,2,0,1,137,81,6.00,1.677,10.7,1.7,4.4,5.8,1.33,freyst01
150,Todd Frohwirth,31,BOS,AL,0,3,.000,10.80,22,0,8,0,0,1,26.2,40,36,32,3,17,2,13,2,0,1,141,47,5.76,2.138,13.5,1.0,5.7,4.4,0.76,frohwto01
151,Keith Garagozzo*,24,MIN,AL,0,0,,9.64,7,0,4,0,0,0,9.1,9,10,10,3,13,2,3,0,0,2,48,52,10.85,2.357,8.7,2.9,12.5,2.9,0.23,garagke01
152,Mike Gardiner,28,DET,AL,2,2,.500,4.14,38,1,14,0,0,5,58.2,53,35,27,10,23,5,31,0,0,1,254,118,5.47,1.295,8.1,1.5,3.5,4.8,1.35,gardimi01
153,Mark Gardner,32,FLA,NL,4,4,.500,4.87,20,14,3,0,0,0,92.1,97,53,50,14,30,2,57,1,1,3,391,90,4.87,1.375,9.5,1.4,2.9,5.6,1.90,gardnma01
154,Paul Gibson*,34,NYY,AL,1,1,.500,4.97,30,0,15,0,0,0,29.0,26,17,16,5,17,3,21,1,1,1,130,93,5.79,1.483,8.1,1.6,5.3,6.5,1.24,gibsopa01
155,Tom Glavine*,28,ATL,NL,13,9,.591,3.97,25,25,0,2,0,0,165.1,173,76,73,10,70,10,140,1,1,8,731,106,3.51,1.470,9.4,0.5,3.8,7.6,2.00,glavito02
156,George Glinatsis,25,SEA,AL,0,1,.000,13.50,2,2,0,0,0,0,5.1,9,8,8,2,6,0,1,0,0,1,28,38,11.01,2.813,15.2,3.4,10.1,1.7,0.17,glinage01
157,Greg Gohr,26,DET,AL,2,2,.500,4.50,8,6,1,0,0,0,34.0,36,19,17,3,21,1,21,0,1,2,159,109,4.90,1.676,9.5,0.8,5.6,5.6,1.00,gohrgr01
158,Pat Gomez*,26,SFG,NL,0,1,.000,3.78,26,0,11,0,0,0,33.1,23,14,14,2,20,1,14,0,0,5,133,106,4.87,1.290,6.2,0.5,5.4,3.8,0.70,gomezpa01
159,Dwight Gooden,29,NYM,NL,3,4,.429,6.31,7,7,0,0,0,0,41.1,46,32,29,9,15,1,40,1,0,2,182,67,5.19,1.476,10.0,2.0,3.3,8.7,2.67,goodedw01
160,Tom Gordon,26,KCR,AL,11,7,.611,4.35,24,24,0,0,0,0,155.1,136,79,75,15,87,3,126,3,1,12,675,115,4.50,1.436,7.9,0.9,5.0,7.3,1.45,gordoto01
161,Rich Gossage,42,SEA,AL,3,0,1.000,4.18,36,0,21,0,0,1,47.1,44,23,22,6,15,1,29,3,0,2,197,117,4.69,1.246,8.4,1.1,2.9,5.5,1.93,gossari01
162,Jim Gott,34,LAD,NL,5,3,.625,5.94,37,0,17,0,0,2,36.1,46,24,24,3,20,4,29,3,0,4,172,67,4.51,1.817,11.4,0.7,5.0,7.2,1.45,gottji01
163,Mauro Gozzo,28,NYM,NL,3,5,.375,4.83,23,8,5,0,0,0,69.0,86,48,37,5,28,10,33,1,0,5,323,87,4.38,1.652,11.2,0.7,3.7,4.3,1.18,gozzoma01
164,Joe Grahe,26,CAL,AL,2,5,.286,6.65,40,0,32,0,0,13,43.1,68,33,32,5,18,4,26,6,1,4,218,74,5.09,1.985,14.1,1.0,3.7,5.4,1.44,grahejo01
165,Jeff Granger*,22,KCR,AL,0,1,.000,6.75,2,2,0,0,0,0,9.1,13,8,7,2,6,0,3,0,0,0,47,76,7.20,2.036,12.5,1.9,5.8,2.9,0.50,grangje01
166,Tommy Greene,27,PHI,NL,2,0,1.000,4.54,7,7,0,0,0,0,35.2,37,20,18,5,22,0,28,0,0,2,164,96,5.23,1.654,9.3,1.3,5.6,7.1,1.27,greento01
167,Jason Grimsley,26,CLE,AL,5,2,.714,4.57,14,13,0,1,0,0,82.2,91,47,42,7,34,1,59,6,1,6,368,102,4.26,1.512,9.9,0.8,3.7,6.4,1.74,grimsja01
168,Buddy Groom*,28,DET,AL,0,1,.000,3.94,40,0,10,0,0,1,32.0,31,14,14,4,13,2,27,2,0,0,139,125,4.47,1.375,8.7,1.1,3.7,7.6,2.08,groombu01
169,Kevin Gross,33,LAD,NL,9,7,.563,3.60,25,23,2,1,0,1,157.1,162,64,63,11,43,2,124,2,1,4,665,109,3.32,1.303,9.3,0.6,2.5,7.1,2.88,grosske01
170,Eddie Guardado*,23,MIN,AL,0,2,.000,8.47,4,4,0,0,0,0,17.0,26,16,16,3,4,0,8,0,0,0,81,58,5.19,1.765,13.8,1.6,2.1,4.2,2.00,guarded01
171,Mark Gubicza,31,KCR,AL,7,9,.438,4.50,22,22,0,0,0,0,130.0,158,74,65,11,26,5,59,0,2,9,561,111,3.92,1.415,10.9,0.8,1.8,4.1,2.27,gubicma01
172,Bill Gullickson,35,DET,AL,4,5,.444,5.93,21,19,1,1,0,0,115.1,156,79,76,24,25,2,65,4,0,4,521,82,5.46,1.569,12.2,1.9,2.0,5.1,2.60,gullibi01
173,Eric Gunderson*,28,NYM,NL,0,0,,0.00,14,0,3,0,0,0,9.0,5,0,0,0,4,0,4,0,0,0,31,,3.58,1.000,5.0,0.0,4.0,4.0,1.00,gundeer01
174,Mark Guthrie*,28,MIN,AL,4,2,.667,6.14,50,2,13,0,0,1,51.1,65,43,35,8,18,2,38,2,0,7,234,80,4.85,1.617,11.4,1.4,3.2,6.7,2.11,guthrma01
175,Jose Guzman,31,CHC,NL,2,2,.500,9.15,4,4,0,0,0,0,19.2,22,20,20,1,13,0,11,1,0,1,93,46,4.81,1.780,10.1,0.5,5.9,5.0,0.85,guzmajo01
176,Juan Guzman,27,TOR,AL,12,11,.522,5.68,25,25,0,2,0,0,147.1,165,102,93,20,76,1,124,3,1,13,671,85,4.82,1.636,10.1,1.2,4.6,7.6,1.63,guzmaju01
177,John Habyan,30,STL,NL,1,0,1.000,3.23,52,0,10,0,0,1,47.1,50,17,17,2,20,8,46,0,0,4,204,129,3.00,1.479,9.5,0.4,3.8,8.7,2.30,habyajo01
178,Darren Hall,29,TOR,AL,2,3,.400,3.41,30,0,28,0,0,17,31.2,26,12,12,3,14,1,28,1,0,1,131,142,4.02,1.263,7.4,0.9,4.0,8.0,2.00,hallda01
179,Joey Hamilton,23,SDP,NL,9,6,.600,2.98,16,16,0,1,1,0,108.2,98,40,36,7,29,3,61,6,0,6,447,139,3.81,1.169,8.1,0.6,2.4,5.1,2.10,hamiljo02
180,Atlee Hammaker*,36,CHW,AL,0,0,,0.00,2,0,0,0,0,0,1.1,1,0,0,0,0,0,1,0,0,1,5,,1.63,0.750,6.8,0.0,0.0,6.8,,hammaat01
181,Chris Hammond*,28,FLA,NL,4,4,.500,3.07,13,13,0,1,1,0,73.1,79,30,25,5,23,1,40,1,0,3,312,142,3.91,1.391,9.7,0.6,2.8,4.9,1.74,hammoch01
182,Mike Hampton*,21,HOU,NL,2,1,.667,3.70,44,0,7,0,0,0,41.1,46,19,17,4,16,1,24,2,1,5,181,108,4.53,1.500,10.0,0.9,3.5,5.2,1.50,hamptmi01
183,Chris Haney*,25,KCR,AL,2,2,.500,7.31,6,6,0,0,0,0,28.1,36,25,23,2,11,1,18,1,0,2,127,69,4.05,1.659,11.4,0.6,3.5,5.7,1.64,haneych01
184,Erik Hanson,29,CIN,NL,5,5,.500,4.11,22,21,1,0,0,0,122.2,137,60,56,10,23,3,101,3,1,8,519,102,3.18,1.304,10.1,0.7,1.7,7.4,4.39,hansoer01
185,Mike Harkey,27,COL,NL,1,6,.143,5.79,24,13,3,0,0,0,91.2,125,61,59,10,35,4,39,1,2,0,415,86,4.88,1.745,12.3,1.0,3.4,3.8,1.11,harkemi01
186,Pete Harnisch,27,HOU,NL,8,5,.615,5.40,17,17,0,1,0,0,95.0,100,59,57,13,39,1,62,3,0,2,419,74,4.93,1.463,9.5,1.2,3.7,5.9,1.59,harnipe01
187,Gene Harris,29,TOT,MLB,1,1,.500,7.61,24,0,6,0,0,1,23.2,34,21,20,3,12,3,19,1,0,4,117,61,4.82,1.944,12.9,1.1,4.6,7.2,1.58,harrige01
188,Gene Harris,29,SDP,NL,1,1,.500,8.03,13,0,3,0,0,0,12.1,21,11,11,2,8,2,9,0,0,3,64,53,5.73,2.351,15.3,1.5,5.8,6.6,1.13,harrige01
189,Gene Harris,29,DET,AL,0,0,,7.15,11,0,3,0,0,1,11.1,13,10,9,1,4,1,10,1,0,1,53,70,3.84,1.500,10.3,0.8,3.2,7.9,2.50,harrige01
190,Greg Harris,38,TOT,AL,3,5,.375,7.99,38,0,10,0,0,2,50.2,64,49,45,9,26,7,48,3,0,6,240,63,5.26,1.776,11.4,1.6,4.6,8.5,1.85,harrigr01
191,Greg Harris,38,BOS,AL,3,4,.429,8.28,35,0,9,0,0,2,45.2,60,44,42,8,23,6,44,1,0,6,215,61,5.06,1.818,11.8,1.6,4.5,8.7,1.91,harrigr01
192,Greg Harris,38,NYY,AL,0,1,.000,5.40,3,0,1,0,0,0,5.0,4,5,3,1,3,1,4,2,0,0,25,90,7.13,1.400,7.2,1.8,5.4,7.2,1.33,harrigr01
193,Greg Harris,30,COL,NL,3,12,.200,6.65,29,19,2,1,0,1,130.0,154,99,96,22,52,4,82,5,1,5,588,75,5.38,1.585,10.7,1.5,3.6,5.7,1.58,harrigr02
194,Bryan Harvey,31,FLA,NL,0,0,,5.23,12,0,10,0,0,6,10.1,12,6,6,1,4,0,10,0,0,0,47,86,3.61,1.548,10.5,0.9,3.5,8.7,2.50,harvebr01
195,Heath Haynes,25,MON,NL,0,0,,0.00,4,0,2,0,0,0,3.2,3,1,0,0,3,0,1,0,0,0,17,,5.04,1.636,7.4,0.0,7.4,2.5,0.33,haynehe01
196,Rick Helling,23,TEX,AL,3,2,.600,5.88,9,9,0,1,1,0,52.0,62,34,34,14,18,0,25,0,1,4,228,82,6.71,1.538,10.7,2.4,3.1,4.3,1.39,helliri01
197,Rod Henderson,23,MON,NL,0,1,.000,9.45,3,2,0,0,0,0,6.2,9,9,7,1,7,0,3,0,0,0,37,47,7.33,2.400,12.2,1.4,9.5,4.1,0.43,hendero01
198,Tom Henke,36,TEX,AL,3,6,.333,3.79,37,0,31,0,0,15,38.0,33,16,16,6,12,0,39,0,0,3,156,128,4.08,1.184,7.8,1.4,2.8,9.2,3.25,henketo01
199,Mike Henneman,32,DET,AL,1,3,.250,5.19,30,0,23,0,0,8,34.2,43,27,20,5,17,7,27,2,0,5,167,94,5.09,1.731,11.2,1.3,4.4,7.0,1.59,hennemi01
200,Butch Henry*,25,MON,NL,8,3,.727,2.43,24,15,1,0,0,1,107.1,97,30,29,10,20,1,70,2,0,1,433,174,3.65,1.090,8.1,0.8,1.7,5.9,3.50,henrybu01
201,Doug Henry,30,MIL,AL,2,3,.400,4.60,25,0,7,0,0,0,31.1,32,17,16,7,23,1,20,1,0,3,143,110,7.06,1.755,9.2,2.0,6.6,5.7,0.87,henrydo01
202,Pat Hentgen,25,TOR,AL,13,8,.619,3.40,24,24,0,6,3,0,174.2,158,74,66,21,59,1,147,3,1,5,728,142,4.08,1.242,8.1,1.1,3.0,7.6,2.49,hentgpa01
203,Gil Heredia,28,MON,NL,6,3,.667,3.46,39,3,8,0,0,0,75.1,85,34,29,7,13,3,62,2,1,4,325,122,3.29,1.301,10.2,0.8,1.6,7.4,4.77,heredgi01
204,Jeremy Hernandez,27,FLA,NL,3,3,.500,2.70,21,0,17,0,0,9,23.1,16,9,7,0,14,3,13,2,0,1,97,163,4.07,1.286,6.2,0.0,5.4,5.0,0.93,hernaje02
205,Roberto Hernandez,29,CHW,AL,4,4,.500,4.91,45,0,43,0,0,14,47.2,44,29,26,5,19,1,50,1,0,1,206,96,3.66,1.322,8.3,0.9,3.6,9.4,2.63,hernaro01
206,Xavier Hernandez,28,NYY,AL,4,4,.500,5.85,31,0,14,0,0,6,40.0,48,27,26,7,21,3,37,2,0,3,187,79,5.28,1.725,10.8,1.6,4.7,8.3,1.76,hernaxa01
207,Orel Hershiser,35,LAD,NL,6,6,.500,3.79,21,21,0,1,0,0,135.1,146,67,57,15,42,6,72,2,2,6,575,104,4.48,1.389,9.7,1.0,2.8,4.8,1.71,hershor01
208,Joe Hesketh*,35,BOS,AL,8,5,.615,4.26,25,20,1,0,0,0,114.0,117,70,54,9,46,3,83,2,1,6,495,118,3.96,1.430,9.2,0.7,3.6,6.6,1.80,heskejo01
209,Greg Hibbard*,29,SEA,AL,1,5,.167,6.69,15,14,0,0,0,0,80.2,115,78,60,11,31,1,39,2,0,5,392,73,5.16,1.810,12.8,1.2,3.5,4.4,1.26,hibbagr01
210,Bryan Hickerson*,30,SFG,NL,4,8,.333,5.40,28,14,1,0,0,1,98.1,118,60,59,20,38,6,59,1,1,2,436,74,5.76,1.586,10.8,1.8,3.5,5.4,1.55,hickebr01
211,Teddy Higuera*,36,MIL,AL,1,5,.167,7.06,17,12,4,0,0,0,58.2,74,55,46,13,36,0,35,2,1,0,280,71,6.76,1.875,11.4,2.0,5.5,5.4,0.97,higuete01
212,Ken Hill,28,MON,NL,16,5,.762,3.32,23,23,0,2,1,0,154.2,145,61,57,12,44,7,85,6,0,3,647,127,4.01,1.222,8.4,0.7,2.6,4.9,1.93,hillke01
213,Milt Hill,28,TOT,MLB,1,0,1.000,6.94,23,0,7,0,0,0,35.0,48,29,27,7,17,4,26,0,1,1,167,68,5.70,1.857,12.3,1.8,4.4,6.7,1.53,hillmi01
214,Milt Hill,28,ATL,NL,0,0,,7.94,10,0,5,0,0,0,11.1,18,10,10,3,6,1,10,0,1,1,56,55,6.40,2.118,14.3,2.4,4.8,7.9,1.67,hillmi01
215,Milt Hill,28,SEA,AL,1,0,1.000,6.46,13,0,2,0,0,0,23.2,30,19,17,4,11,3,16,0,0,0,111,76,5.37,1.732,11.4,1.5,4.2,6.1,1.45,hillmi01
216,Eric Hillman*,28,NYM,NL,0,3,.000,7.79,11,6,0,0,0,0,34.2,45,30,30,9,11,3,20,2,1,1,156,54,6.48,1.615,11.7,2.3,2.9,5.2,1.82,hillmer01
217,Sterling Hitchcock*,23,NYY,AL,4,1,.800,4.20,23,5,4,1,0,2,49.1,48,24,23,3,29,1,37,0,0,5,218,110,4.19,1.561,8.8,0.5,5.3,6.8,1.28,hitchst01
218,Trevor Hoffman,26,SDP,NL,4,4,.500,2.57,47,0,41,0,0,20,56.0,39,16,16,4,20,6,68,0,0,3,225,162,2.70,1.054,6.3,0.6,3.2,10.9,3.40,hoffmtr01
219,Darren Holmes,28,COL,NL,0,3,.000,6.35,29,0,14,0,0,3,28.1,35,25,20,5,24,4,33,1,0,2,142,79,5.74,2.082,11.1,1.6,7.6,10.5,1.38,holmeda01
220,Rick Honeycutt*,40,TEX,AL,1,2,.333,7.20,42,0,9,0,0,1,25.0,37,21,20,4,9,1,18,2,0,0,122,68,5.09,1.840,13.3,1.4,3.2,6.5,2.00,honeyri01
221,John Hope,23,PIT,NL,0,0,,5.79,9,0,1,0,0,0,14.0,18,12,9,1,4,0,6,2,0,1,64,76,4.49,1.571,11.6,0.6,2.6,3.9,1.50,hopejo01
222,Vince Horsman*,27,OAK,AL,0,1,.000,4.91,33,0,6,0,0,0,29.1,29,17,16,2,11,2,20,1,1,1,127,91,3.88,1.364,8.9,0.6,3.4,6.1,1.82,horsmvi01
223,Charlie Hough,46,FLA,NL,5,9,.357,5.15,21,21,0,1,1,0,113.2,118,74,65,17,52,1,65,10,4,9,515,85,5.57,1.496,9.3,1.3,4.1,5.1,1.25,houghch01
224,Chris Howard*,28,BOS,AL,1,0,1.000,3.63,37,0,5,0,0,1,39.2,35,17,16,5,12,4,22,0,0,1,166,139,4.57,1.185,7.9,1.1,2.7,5.0,1.83,howarch02
225,David Howard,27,KCR,AL,0,0,,4.50,1,0,1,0,0,0,2.0,2,1,1,0,5,0,0,0,0,0,12,128,10.63,3.500,9.0,0.0,22.5,0.0,0.00,howarda02
226,Steve Howe*,36,NYY,AL,3,0,1.000,1.80,40,0,25,0,0,15,40.0,28,8,8,2,7,1,18,0,0,1,152,256,3.41,0.875,6.3,0.5,1.6,4.1,2.57,howest01
227,Jay Howell,38,TEX,AL,4,1,.800,5.44,40,0,17,0,0,2,43.0,44,29,26,10,16,2,22,1,0,2,189,89,6.32,1.395,9.2,2.1,3.3,4.6,1.38,howelja01
228,John Hudek,27,HOU,NL,0,2,.000,2.97,42,0,33,0,0,16,39.1,24,14,13,5,18,2,39,1,0,0,159,135,4.25,1.068,5.5,1.1,4.1,8.9,2.17,hudekjo01
229,Bruce Hurst*,36,TEX,AL,2,1,.667,7.11,8,8,0,0,0,0,38.0,53,30,30,8,16,0,24,0,0,1,176,68,5.87,1.816,12.6,1.9,3.8,5.7,1.50,hurstbr01
230,James Hurst*,27,TEX,AL,0,0,,10.13,8,0,0,0,0,0,10.2,17,12,12,1,8,1,5,0,0,1,56,49,5.66,2.344,14.3,0.8,6.8,4.2,0.63,hurstja01
231,Jonathan Hurst,27,NYM,NL,0,1,.000,12.60,7,0,5,0,0,0,10.0,15,14,14,5,5,0,6,0,0,1,50,34,9.93,2.000,13.5,4.5,4.5,5.4,1.20,hurstjo01
232,Mark Hutton,24,NYY,AL,0,0,,4.91,2,0,1,0,0,0,3.2,4,3,2,0,0,0,1,0,0,0,16,102,2.59,1.091,9.8,0.0,0.0,2.5,,huttoma01
233,Mike Ignasiak,28,MIL,AL,3,1,.750,4.53,23,5,5,0,0,0,47.2,51,25,24,5,13,2,24,1,1,1,201,111,4.37,1.343,9.6,0.9,2.5,4.5,1.85,ignasmi01
234,Blaise Ilsley*,30,CHC,NL,0,0,,7.80,10,0,1,0,0,0,15.0,25,13,13,2,9,2,9,0,0,1,74,55,5.46,2.267,15.0,1.2,5.4,5.4,1.00,ilslebl01
235,Danny Jackson*,32,PHI,NL,14,6,.700,3.26,25,25,0,4,1,0,179.1,183,71,65,13,46,1,129,2,0,2,755,132,3.44,1.277,9.2,0.7,2.3,6.5,2.80,jacksda02
236,Michael Jackson,29,SFG,NL,3,2,.600,1.49,36,0,12,0,0,4,42.1,23,8,7,4,11,0,51,2,0,0,158,269,2.87,0.803,4.9,0.9,2.3,10.8,4.64,jacksmi02
237,Jason Jacome*,23,NYM,NL,4,3,.571,2.67,8,8,0,1,1,0,54.0,54,17,16,3,17,2,30,0,0,2,222,158,3.69,1.315,9.0,0.5,2.8,5.0,1.76,jacomja01
238,Kevin Jarvis,24,CIN,NL,1,1,.500,7.13,6,3,0,0,0,0,17.2,22,14,14,4,5,0,10,0,0,1,79,60,5.79,1.528,11.2,2.0,2.5,5.1,2.00,jarvike01
239,Mike Jeffcoat*,34,FLA,NL,0,0,,10.13,4,0,1,0,0,0,2.2,4,3,3,2,0,0,1,0,0,1,12,49,12.13,1.500,13.5,6.8,0.0,3.4,,jeffcmi01
240,Miguel Jimenez,24,OAK,AL,1,4,.200,7.41,8,7,0,0,0,0,34.0,38,33,28,9,32,2,22,1,3,3,173,60,8.19,2.059,10.1,2.4,8.5,5.8,0.69,jimenmi01
241,Dane Johnson,31,CHW,AL,2,1,.667,6.57,15,0,4,0,0,0,12.1,16,9,9,2,11,1,7,0,0,0,61,73,6.78,2.189,11.7,1.5,8.0,5.1,0.64,johnsda05
242,Randy Johnson*,30,SEA,AL,13,6,.684,3.19,23,23,0,9,4,0,172.0,132,65,61,14,72,2,204,6,0,5,694,152,3.18,1.186,6.9,0.7,3.8,10.7,2.83,johnsra05
243,Joel Johnston,27,PIT,NL,0,0,,29.70,4,0,0,0,0,0,3.1,14,12,11,0,4,0,5,2,0,1,30,16,5.53,5.400,37.8,0.0,10.8,13.5,1.25,johnsjo06
244,John Johnstone,25,FLA,NL,1,2,.333,5.91,17,0,7,0,0,0,21.1,23,20,14,4,16,5,23,1,0,0,105,75,5.80,1.828,9.7,1.7,6.8,9.7,1.44,johnsjo07
245,Bobby Jones,24,NYM,NL,12,7,.632,3.15,24,24,0,1,1,0,160.0,157,75,56,10,56,9,80,4,3,1,685,133,4.07,1.331,8.8,0.6,3.2,4.5,1.43,jonesbo03
246,Doug Jones,37,PHI,NL,2,4,.333,2.17,47,0,42,0,0,27,54.0,55,14,13,2,6,0,38,0,0,1,226,200,2.54,1.130,9.2,0.3,1.0,6.3,6.33,jonesdo01
247,Todd Jones,26,HOU,NL,5,2,.714,2.72,48,0,20,0,0,5,72.2,52,23,22,3,26,4,63,1,0,1,288,146,3.05,1.073,6.4,0.4,3.2,7.8,2.42,jonesto02
248,Jeff Juden,23,PHI,NL,1,4,.200,6.18,6,5,0,0,0,0,27.2,29,25,19,4,12,0,22,1,2,0,121,71,4.83,1.482,9.4,1.3,3.9,7.2,1.83,judenje01
249,Scott Kamieniecki,30,NYY,AL,8,6,.571,3.76,22,16,2,1,0,0,117.1,115,53,49,13,59,5,71,3,0,4,509,122,4.95,1.483,8.8,1.0,4.5,5.4,1.20,kamiesc01
250,Steve Karsay,22,OAK,AL,1,1,.500,2.57,4,4,0,1,0,0,28.0,26,8,8,1,8,0,15,1,0,0,115,174,3.49,1.214,8.4,0.3,2.6,4.8,1.88,karsast01
251,Jimmy Key*,33,NYY,AL,17,4,.810,3.27,25,25,0,1,0,0,168.0,177,68,61,10,52,0,97,3,1,8,710,140,3.73,1.363,9.5,0.5,2.8,5.2,1.87,keyji01
252,Mark Kiefer,25,MIL,AL,1,0,1.000,8.44,7,0,1,0,0,0,10.2,15,12,10,4,8,0,8,0,0,0,52,61,8.76,2.156,12.7,3.4,6.8,6.8,1.00,kiefema01
253,Darryl Kile,25,HOU,NL,9,6,.600,4.57,24,24,0,0,0,0,147.2,153,84,75,13,82,6,105,9,0,10,664,87,4.70,1.591,9.3,0.8,5.0,6.4,1.28,kileda01
254,Kevin King*,25,SEA,AL,0,2,.000,7.04,19,0,1,0,0,0,15.1,21,13,12,0,17,3,6,1,0,0,81,70,5.87,2.478,12.3,0.0,10.0,3.5,0.35,kingke01
255,Scott Klingenbeck,23,BAL,AL,1,0,1.000,3.86,1,1,0,0,0,0,7.0,6,4,3,1,4,1,5,1,0,0,31,135,5.70,1.429,7.7,1.3,5.1,6.4,1.25,klingsc01
256,Kurt Knudsen,27,DET,AL,1,0,1.000,13.50,4,0,0,0,0,0,5.1,7,8,8,2,11,1,1,0,0,0,34,38,13.82,3.375,11.8,3.4,18.6,1.7,0.09,knudsku01
257,Bill Krueger*,36,TOT,MLB,3,4,.429,6.38,24,9,0,1,0,0,60.2,68,48,43,8,24,2,47,2,1,4,276,69,4.58,1.516,10.1,1.2,3.6,7.0,1.96,kruegbi01
258,Bill Krueger*,36,DET,AL,0,2,.000,9.61,16,2,0,0,0,0,19.2,26,24,21,3,17,1,17,1,0,2,104,51,6.13,2.186,11.9,1.4,7.8,7.8,1.00,kruegbi01
259,Bill Krueger*,36,SDP,NL,3,2,.600,4.83,8,7,0,1,0,0,41.0,42,24,22,5,7,1,30,1,1,2,172,86,3.84,1.195,9.2,1.1,1.5,6.6,4.29,kruegbi01
260,Mark Langston*,33,CAL,AL,7,8,.467,4.68,18,18,0,2,1,0,119.1,121,67,62,19,54,1,109,0,0,6,517,104,4.73,1.466,9.1,1.4,4.1,8.2,2.02,langsma01
261,Tim Leary,35,TEX,AL,1,1,.500,8.14,6,3,0,0,0,0,21.0,26,19,19,4,11,2,9,1,0,6,100,60,6.46,1.762,11.1,1.7,4.7,3.9,0.82,learyti01
262,Craig Lefferts*,36,CAL,AL,1,1,.500,4.67,30,0,10,0,0,1,34.2,50,20,18,7,12,3,27,0,0,1,158,105,5.24,1.788,13.0,1.8,3.1,7.0,2.25,leffecr01
263,Phil Leftwich,25,CAL,AL,5,10,.333,5.68,20,20,0,1,0,0,114.0,127,75,72,16,42,2,67,3,1,3,499,86,4.96,1.482,10.0,1.3,3.3,5.3,1.60,leftwph01
264,Dave Leiper*,32,OAK,AL,0,0,,1.93,26,0,8,0,0,1,18.2,13,4,4,0,6,1,14,1,0,0,75,234,2.76,1.018,6.3,0.0,2.9,6.8,2.33,leipeda01
265,Al Leiter*,28,TOR,AL,6,7,.462,5.08,20,20,0,1,0,0,111.2,125,68,63,6,65,3,100,2,5,7,516,95,3.84,1.701,10.1,0.5,5.2,8.1,1.54,leiteal01
