Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
46,Jason Bere,22,CHW,AL,12,5,.706,3.47,24,24,0,1,0,0,142.2,109,60,55,12,81,0,129,5,0,8,610,122,4.08,1.332,6.9,0.8,5.1,8.1,1.59,bereja01
47,Sean Bergman,23,DET,AL,1,4,.200,5.67,9,6,1,1,0,0,39.2,47,29,25,6,23,3,19,1,1,3,189,76,5.81,1.765,10.7,1.4,5.2,4.3,0.83,bergmse01
48,Mike Bielecki,33,CLE,AL,4,5,.444,5.90,13,13,0,0,0,0,68.2,90,47,45,8,23,3,38,2,0,1,317,74,4.49,1.646,11.8,1.0,3.0,5.0,1.65,bielemi01
49,Bud Black*,36,SFG,NL,8,2,.800,3.56,16,16,0,0,0,0,93.2,89,44,37,13,33,2,45,2,4,0,394,110,4.95,1.302,8.6,1.2,3.2,4.3,1.36,blackbu02
50,Willie Blair,27,COL,NL,6,10,.375,4.75,46,18,5,1,0,0,146.0,184,90,77,20,42,4,84,3,1,6,664,101,4.54,1.548,11.3,1.2,2.6,5.2,2.00,blairwi01
51,Mike Boddicker,35,MIL,AL,3,5,.375,5.67,10,10,0,1,0,0,54.0,77,35,34,6,15,1,24,4,0,0,249,75,4.60,1.704,12.8,1.0,2.5,4.0,1.60,boddimi01
52,Joe Boever,32,TOT,AL,6,3,.667,3.61,61,0,22,0,0,3,102.1,101,50,41,9,44,7,63,4,0,1,449,115,4.31,1.417,8.9,0.8,3.9,5.5,1.43,boevejo01
53,Joe Boever,32,OAK,AL,4,2,.667,3.86,42,0,19,0,0,0,79.1,87,40,34,8,33,4,49,4,0,1,353,106,4.46,1.513,9.9,0.9,3.7,5.6,1.48,boevejo01
54,Joe Boever,32,DET,AL,2,1,.667,2.74,19,0,3,0,0,3,23.0,14,10,7,1,11,3,14,0,0,0,96,159,3.77,1.087,5.5,0.4,4.3,5.5,1.27,boevejo01
55,Brian Bohanon*,24,TEX,AL,4,4,.500,4.76,36,8,4,0,0,0,92.2,107,54,49,8,46,3,45,4,0,10,418,88,4.76,1.651,10.4,0.8,4.5,4.4,0.98,bohanbr01
56,Rod Bolton,24,CHW,AL,2,6,.250,7.44,9,8,0,0,0,0,42.1,55,40,35,4,16,0,17,1,0,4,197,57,4.62,1.677,11.7,0.9,3.4,3.6,1.06,boltoro01
57,Tom Bolton*,31,DET,AL,6,6,.500,4.47,43,8,9,0,0,0,102.2,113,57,51,5,45,10,66,7,1,5,462,96,3.85,1.539,9.9,0.4,3.9,5.8,1.47,boltoto01
58,Ricky Bones,24,MIL,AL,11,11,.500,4.86,32,31,1,3,0,0,203.2,222,122,110,28,63,3,63,8,1,6,883,88,5.20,1.399,9.8,1.2,2.8,2.8,1.00,bonesri01
59,Pedro Borbon*,25,ATL,NL,0,0,,21.60,3,0,0,0,0,0,1.2,3,4,4,0,3,0,2,0,0,0,11,23,5.99,3.600,16.2,0.0,16.2,10.8,0.67,borbope02
60,Chris Bosio,30,SEA,AL,9,9,.500,3.45,29,24,2,3,1,1,164.1,138,75,63,14,59,3,119,6,0,5,678,127,3.83,1.199,7.6,0.8,3.2,6.5,2.02,bosioch01
61,Shawn Boskie,26,CHC,NL,5,3,.625,3.43,39,2,10,0,0,0,65.2,63,30,25,7,21,2,39,7,0,5,277,115,4.47,1.279,8.6,1.0,2.9,5.3,1.86,boskish01
62,Kent Bottenfield,24,TOT,NL,5,10,.333,5.07,37,25,2,1,0,0,159.2,179,102,90,24,71,3,63,6,1,4,710,88,5.60,1.566,10.1,1.4,4.0,3.6,0.89,botteke01
63,Kent Bottenfield,24,MON,NL,2,5,.286,4.12,23,11,2,0,0,0,83.0,93,49,38,11,33,2,33,5,1,4,373,102,5.29,1.518,10.1,1.2,3.6,3.6,1.00,botteke01
64,Kent Bottenfield,24,COL,NL,3,5,.375,6.10,14,14,0,1,0,0,76.2,86,53,52,13,38,1,30,1,0,0,337,79,5.94,1.617,10.1,1.5,4.5,3.5,0.79,botteke01
65,Denis Boucher*,25,MON,NL,3,1,.750,1.91,5,5,0,0,0,0,28.1,24,7,6,1,3,1,14,0,2,0,111,222,2.78,0.953,7.6,0.3,1.0,4.4,4.67,bouchde01
66,Ryan Bowen,25,FLA,NL,8,12,.400,4.42,27,27,0,2,1,0,156.2,156,83,77,11,87,7,98,3,4,10,693,96,4.37,1.551,9.0,0.6,5.0,5.6,1.13,bowenry01
67,Jeff Brantley,29,SFG,NL,5,6,.455,4.28,53,12,9,0,0,0,113.2,112,60,54,19,46,2,76,7,4,3,496,91,5.22,1.390,8.9,1.5,3.6,6.0,1.65,brantje01
68,William Brennan,30,CHC,NL,2,1,.667,4.20,8,1,0,0,0,0,15.0,16,8,7,2,8,1,11,1,0,0,65,96,5.05,1.600,9.6,1.2,4.8,6.6,1.38,brennwi01
69,Billy Brewer*,25,KCR,AL,2,2,.500,3.46,46,0,14,0,0,0,39.0,31,16,15,6,20,4,28,0,1,2,157,134,5.09,1.308,7.2,1.4,4.6,6.5,1.40,brewebi01
70,Rod Brewer*,27,STL,NL,0,0,,45.00,1,0,1,0,0,0,1.0,3,5,5,1,2,0,1,0,0,0,8,12,19.99,5.000,27.0,9.0,18.0,9.0,0.50,brewero01
71,Brad Brink,28,PHI,NL,0,0,,3.00,2,0,1,0,0,0,6.0,3,2,2,1,3,0,8,0,0,1,24,141,3.99,1.000,4.5,1.5,4.5,12.0,2.67,brinkbr01
72,John Briscoe,25,OAK,AL,1,0,1.000,8.03,17,0,6,0,0,0,24.2,26,25,22,2,26,3,24,0,0,5,122,52,5.26,2.108,9.5,0.7,9.5,8.8,0.92,briscjo01
73,Doug Brocail,26,SDP,NL,4,13,.235,4.56,24,24,0,0,0,0,128.1,143,75,65,16,42,4,70,4,1,4,571,91,4.59,1.442,10.0,1.1,2.9,4.9,1.67,brocado01
74,Jeff Bronkey,27,TEX,AL,1,1,.500,4.00,21,0,6,0,0,1,36.0,39,20,16,4,11,4,18,1,0,2,152,105,4.43,1.389,9.8,1.0,2.8,4.5,1.64,bronkje01
75,Terry Bross,27,SFG,NL,0,0,,9.00,2,0,1,0,0,0,2.0,3,2,2,1,1,0,1,0,0,0,10,52,9.99,2.000,13.5,4.5,4.5,4.5,1.00,brosste01
76,Scott Brow,24,TOR,AL,1,1,.500,6.00,6,3,1,0,0,0,18.0,19,15,12,2,10,1,7,1,0,0,83,74,5.49,1.611,9.5,1.0,5.0,3.5,0.70,browsc01
77,Kevin Brown,28,TEX,AL,15,12,.556,3.59,34,34,0,12,3,0,233.0,228,105,93,14,74,5,142,15,1,8,1001,116,3.70,1.296,8.8,0.5,2.9,5.5,1.92,brownke01
78,Tom Browning*,33,CIN,NL,7,7,.500,4.74,21,20,0,0,0,0,114.0,159,61,60,15,20,2,53,1,1,1,505,85,4.32,1.570,12.6,1.2,1.6,4.2,2.65,brownto05
79,Greg Brummett,26,TOT,MLB,4,4,.500,5.08,13,13,0,0,0,0,72.2,82,42,41,12,28,2,30,0,2,2,311,81,5.47,1.514,10.2,1.5,3.5,3.7,1.07,brummgr01
80,Greg Brummett,26,SFG,NL,2,3,.400,4.70,8,8,0,0,0,0,46.0,53,25,24,9,13,1,20,0,2,2,196,83,5.51,1.435,10.4,1.8,2.5,3.9,1.54,brummgr01
81,Greg Brummett,26,MIN,AL,2,1,.667,5.74,5,5,0,0,0,0,26.2,29,17,17,3,15,1,10,0,0,0,115,77,5.39,1.650,9.8,1.0,5.1,3.4,0.67,brummgr01
82,Jim Bullinger,27,CHC,NL,1,0,1.000,4.32,15,0,6,0,0,1,16.2,18,9,8,1,9,0,10,0,0,0,75,93,4.19,1.620,9.7,0.5,4.9,5.4,1.11,bulliji01
83,Dave Burba,26,SFG,NL,10,3,.769,4.25,54,5,9,0,0,0,95.1,95,49,45,14,37,5,88,3,0,4,408,92,4.31,1.385,9.0,1.3,3.5,8.3,2.38,burbada01
84,Enrique Burgos*,27,KCR,AL,0,1,.000,9.00,5,0,3,0,0,0,5.0,5,5,5,0,6,1,6,1,0,3,28,54,4.79,2.200,9.0,0.0,10.8,10.8,1.00,burgoen01
85,John Burkett,28,SFG,NL,22,7,.759,3.65,34,34,0,2,1,0,231.2,224,100,94,18,40,4,145,11,2,1,942,107,3.41,1.140,8.7,0.7,1.6,5.6,3.63,burkejo03
86,Todd Burns,29,TOT,MLB,0,8,.000,5.08,49,5,13,0,0,0,95.2,95,57,54,14,41,9,45,2,3,3,419,81,5.30,1.422,8.9,1.3,3.9,4.2,1.10,burnsto02
87,Todd Burns,29,TEX,AL,0,4,.000,4.57,25,5,8,0,0,0,65.0,63,36,33,6,32,3,35,2,2,3,288,92,4.68,1.462,8.7,0.8,4.4,4.8,1.09,burnsto02
88,Todd Burns,29,STL,NL,0,4,.000,6.16,24,0,5,0,0,0,30.2,32,21,21,8,9,6,10,0,1,0,131,64,6.61,1.337,9.4,2.3,2.6,2.9,1.11,burnsto02
89,Chris Bushing,25,CIN,NL,0,0,,12.46,6,0,2,0,0,0,4.1,9,7,6,1,4,0,3,0,0,2,25,35,7.37,3.000,18.7,2.1,8.3,6.2,0.75,bushich01
90,Mike Butcher,28,CAL,AL,1,0,1.000,2.86,23,0,11,0,0,8,28.1,21,12,9,2,15,1,24,2,0,0,124,158,4.01,1.271,6.7,0.6,4.8,7.6,1.60,butchmi01
91,Greg Cadaret*,31,TOT,MLB,3,2,.600,4.31,47,0,18,0,0,1,48.0,54,24,23,3,30,5,25,2,0,2,220,99,4.76,1.750,10.1,0.6,5.6,4.7,0.83,cadargr01
92,Greg Cadaret*,31,CIN,NL,2,1,.667,4.96,34,0,15,0,0,1,32.2,40,19,18,3,23,5,23,1,0,2,158,82,4.98,1.929,11.0,0.8,6.3,6.3,1.00,cadargr01
93,Greg Cadaret*,31,KCR,AL,1,1,.500,2.93,13,0,3,0,0,0,15.1,14,5,5,0,7,0,2,1,0,0,62,160,4.29,1.370,8.2,0.0,4.1,1.2,0.29,cadargr01
94,Kevin Campbell,28,OAK,AL,0,0,,7.31,11,0,4,0,0,0,16.0,20,13,13,1,11,1,9,1,0,0,77,57,4.93,1.938,11.3,0.6,6.2,5.1,0.82,campbke01
95,John Candelaria*,39,PIT,NL,0,3,.000,8.24,24,0,6,0,0,1,19.2,25,19,18,2,9,1,17,1,0,1,92,50,4.11,1.729,11.4,0.9,4.1,7.8,1.89,candejo01
96,Tom Candiotti,36,LAD,NL,8,10,.444,3.12,33,32,0,2,0,0,213.2,192,86,74,12,71,1,155,6,0,6,898,122,3.35,1.231,8.1,0.5,3.0,6.5,2.18,candito01
97,Jose Canseco,28,TEX,AL,0,0,,27.00,1,0,1,0,0,0,1.0,2,3,3,0,3,0,0,0,0,0,8,21,11.99,5.000,18.0,0.0,27.0,0.0,0.00,cansejo01
98,Cris Carpenter,28,TOT,MLB,4,2,.667,3.50,56,0,17,0,0,1,69.1,64,30,27,5,25,3,53,4,0,7,293,121,3.65,1.284,8.3,0.6,3.2,6.9,2.12,carpecr01
99,Cris Carpenter,28,FLA,NL,0,1,.000,2.89,29,0,9,0,0,0,37.1,29,15,12,1,13,2,26,2,0,5,154,148,3.15,1.125,7.0,0.2,3.1,6.3,2.00,carpecr01
100,Cris Carpenter,28,TEX,AL,4,1,.800,4.22,27,0,8,0,0,1,32.0,35,15,15,4,12,1,27,2,0,2,139,100,4.24,1.469,9.8,1.1,3.4,7.6,2.25,carpecr01
101,Chuck Cary*,33,CHW,AL,1,0,1.000,5.23,16,0,4,0,0,0,20.2,22,12,12,1,11,0,10,3,0,4,96,82,4.68,1.597,9.6,0.4,4.8,4.4,0.91,carych01
102,Larry Casian*,27,MIN,AL,5,3,.625,3.02,54,0,8,0,0,1,56.2,59,23,19,1,14,2,31,1,0,2,241,145,2.92,1.288,9.4,0.2,2.2,4.9,2.21,casiala01
103,Frank Castillo,24,CHC,NL,5,8,.385,4.84,29,25,0,2,0,0,141.1,162,83,76,20,39,4,84,9,3,5,614,81,4.66,1.422,10.3,1.3,2.5,5.3,2.15,castifr01
104,Tony Castillo*,30,TOR,AL,3,2,.600,3.38,51,0,10,0,0,0,50.2,44,19,19,4,22,5,28,0,0,1,211,129,4.21,1.303,7.8,0.7,3.9,5.0,1.27,castito02
105,Norm Charlton*,30,SEA,AL,1,3,.250,2.34,34,0,29,0,0,18,34.2,22,12,9,4,17,0,48,0,0,6,141,189,3.19,1.125,5.7,1.0,4.4,12.5,2.82,charlno01
106,Mike Christopher,29,CLE,AL,0,0,,3.86,9,0,3,0,0,0,11.2,14,6,5,3,2,1,8,0,0,0,51,116,5.47,1.371,10.8,2.3,1.5,6.2,4.00,chrismi02
107,Mark Clark,25,CLE,AL,7,5,.583,4.28,26,15,1,1,0,0,109.1,119,55,52,18,25,1,57,1,0,1,454,102,4.80,1.317,9.8,1.5,2.1,4.7,2.28,clarkma01
108,Roger Clemens,30,BOS,AL,11,14,.440,4.46,29,29,0,2,1,0,191.2,175,99,95,17,67,4,160,11,1,3,808,104,3.69,1.263,8.2,0.8,3.1,7.5,2.39,clemero02
109,David Cone,30,KCR,AL,11,14,.440,3.33,34,34,0,6,1,0,254.0,205,102,94,20,114,2,191,10,2,14,1060,138,3.97,1.256,7.3,0.7,4.0,6.8,1.68,coneda01
110,Jim Converse,21,SEA,AL,1,3,.250,5.31,4,4,0,0,0,0,20.1,23,12,12,0,14,2,10,0,0,0,93,84,4.07,1.820,10.2,0.0,6.2,4.4,0.71,conveji01
111,Andy Cook,25,NYY,AL,0,1,.000,5.06,4,0,3,0,0,0,5.1,4,3,3,1,7,0,4,0,0,2,28,88,7.86,2.063,6.8,1.7,11.8,6.8,0.57,cookan01
112,Dennis Cook*,30,CLE,AL,5,5,.500,5.67,25,6,2,0,0,0,54.0,62,36,34,9,16,1,34,2,1,0,233,77,4.90,1.444,10.3,1.5,2.7,5.7,2.13,cookde01
113,Mike Cook,29,BAL,AL,0,0,,0.00,2,0,0,0,0,0,3.0,1,0,0,0,2,1,3,0,0,1,13,,2.99,1.000,3.0,0.0,6.0,9.0,1.50,cookmi01
114,Steve Cooke*,23,PIT,NL,10,10,.500,3.89,32,32,0,3,1,0,210.2,207,101,91,22,59,4,132,3,3,3,882,103,3.98,1.263,8.8,0.9,2.5,5.6,2.24,cookest01
115,Rheal Cormier*,26,STL,NL,7,6,.538,4.33,38,21,4,1,0,0,145.1,163,80,70,18,27,3,75,4,0,6,619,91,4.21,1.307,10.1,1.1,1.7,4.6,2.78,cormirh01
116,Jim Corsi,31,FLA,NL,0,2,.000,6.64,15,0,6,0,0,0,20.1,28,15,15,1,10,3,7,0,0,0,97,65,4.41,1.869,12.4,0.4,4.4,3.1,0.70,corsiji01
117,Danny Cox,33,TOR,AL,7,6,.538,3.12,44,0,13,0,0,2,83.2,73,31,29,8,29,5,84,0,0,5,348,140,3.26,1.219,7.9,0.9,3.1,9.0,2.90,coxda01
118,Chuck Crim,31,CAL,AL,2,2,.500,5.87,11,0,3,0,0,0,15.1,17,11,10,2,5,1,10,2,0,0,67,78,4.75,1.435,10.0,1.2,2.9,5.9,2.00,crimch01
119,John Cummings*,24,SEA,AL,0,6,.000,6.02,10,8,0,1,0,0,46.1,59,34,31,6,16,2,19,2,1,1,207,73,5.02,1.619,11.5,1.2,3.1,3.7,1.19,cummijo01
120,Omar Daal*,21,LAD,NL,2,3,.400,5.09,47,0,12,0,0,0,35.1,36,20,20,5,21,3,19,0,2,1,155,76,5.54,1.613,9.2,1.3,5.3,4.8,0.90,daalom01
121,Ron Darling,32,OAK,AL,5,9,.357,5.16,31,29,1,3,0,0,178.0,198,107,102,22,72,5,95,5,1,3,793,79,4.83,1.517,10.0,1.1,3.6,4.8,1.32,darliro01
122,Danny Darwin,37,BOS,AL,15,11,.577,3.26,34,34,0,2,1,0,229.1,196,93,83,31,49,8,130,3,1,5,919,143,4.29,1.068,7.7,1.2,1.9,5.1,2.65,darwida01
123,Chili Davis,33,CAL,AL,0,0,,0.00,1,0,1,0,0,0,2.0,0,0,0,0,0,0,0,1,0,0,7,,4.49,0.000,0.0,0.0,0.0,0.0,,davisch01
124,Mark Davis*,32,TOT,NL,1,5,.167,4.26,60,0,13,0,0,4,69.2,79,37,33,10,44,7,70,1,1,2,327,96,4.78,1.766,10.2,1.3,5.7,9.0,1.59,davisma01
125,Mark Davis*,32,PHI,NL,1,2,.333,5.17,25,0,4,0,0,0,31.1,35,22,18,4,24,1,28,1,0,1,154,78,5.25,1.883,10.1,1.1,6.9,8.0,1.17,davisma01
126,Mark Davis*,32,SDP,NL,0,3,.000,3.52,35,0,9,0,0,4,38.1,44,15,15,6,20,6,42,0,1,1,173,118,4.40,1.670,10.3,1.4,4.7,9.9,2.10,davisma01
127,Storm Davis,31,TOT,AL,2,8,.200,5.05,43,8,12,0,0,4,98.0,93,57,55,9,48,6,73,3,0,3,428,83,4.25,1.439,8.5,0.8,4.4,6.7,1.52,davisst02
128,Storm Davis,31,OAK,AL,2,6,.250,6.18,19,8,2,0,0,0,62.2,68,45,43,5,33,2,37,2,0,2,284,66,4.52,1.612,9.8,0.7,4.7,5.3,1.12,davisst02
129,Storm Davis,31,DET,AL,0,2,.000,3.06,24,0,10,0,0,4,35.1,25,12,12,4,15,4,36,1,0,1,144,142,3.78,1.132,6.4,1.0,3.8,9.2,2.40,davisst02
130,Ken Dayley*,34,TOR,AL,0,0,,0.00,2,0,0,0,0,0,0.2,1,2,0,0,4,0,2,0,0,0,7,,14.99,7.500,13.5,0.0,54.0,27.0,0.50,dayleke01
131,Jose DeLeon,32,TOT,MLB,3,0,1.000,2.98,35,3,7,0,0,0,57.1,44,27,19,7,30,3,40,6,0,5,244,136,5.06,1.291,6.9,1.1,4.7,6.3,1.33,deleojo01
132,Jose DeLeon,32,PHI,NL,3,0,1.000,3.26,24,3,6,0,0,0,47.0,39,25,17,5,27,3,34,5,0,5,207,123,4.97,1.404,7.5,1.0,5.2,6.5,1.26,deleojo01
